id,unidade,curso,ano,modalidade,chamada,nota_1,nota_2_1,nota_2_2,nota_final,nota_redacao,classificacao_carreira,classificacao_curso,redacao
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,61,69.5,65.8,677.4,38.5,52,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,62,69,65.8,679.07,42,50,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,67,78.5,52.5,684.81,48,38,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,62,65,71.7,685.19,33,37,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,69,63.5,67.5,692.22,31.5,33,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,63,78.5,60,695,45,30,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,74,67,60,697.41,38,28,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,65,74.5,63.3,700.19,46,27,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,62,80.5,60.8,700.74,40,25,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,70,67,65.8,702.04,38,23,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,77,63.5,62.5,705.19,37,20,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,76,65,68.33,725.93,36.5,12,,
72,FAU,Arquitetura e Urbanismo,2020,Escola Pública (EP),,74,71.5,64.2,726.3,36.5,1,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,70,79,61.7,728.15,41.5,11,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,75,66.5,74.17,746.67,36,7,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,71,84,61.7,748.52,46.5,6,,
72,FAU,Arquitetura e Urbanismo,2020,Ampla Concorrência (AC),,73,83,72.5,755.37,47,5,,
73,FAU,Design,2020,"Pretos, Pardos e Indígenas (PPI)",,54,56,49.17,550.5666667,39,2,,
73,FAU,Design,2020,Escola Pública (EP),,59,64,54.17,612.4185185,41,2,,
73,FAU,Design,2020,Escola Pública (EP),,64,65.5,47.5,613.7037037,37,1,,
73,FAU,Design,2020,Ampla Concorrência (AC),,75,62.5,46.67,641.6777778,37.5,18,,
73,FAU,Design,2020,Ampla Concorrência (AC),,64,75,52.5,662.037037,41.5,9,,
73,FAU,Design,2020,Ampla Concorrência (AC),,64,66,62.5,665.3703704,35,8,,
73,FAU,Design,2020,Ampla Concorrência (AC),,66,64.5,65,676.1111111,37,7,,
73,FAU,Design,2020,Ampla Concorrência (AC),,70,66,65.83,698.6925926,34.5,3,,
73,FAU,Design,2020,Escola Pública (EP),,55,70.5,40,572.04,47,6,,
73,FAU,Design,2020,Escola Pública (EP),,66,49.5,53.33,587.22,28.5,4,,
73,FAU,Design,2020,Escola Pública (EP),,58,62.5,62.5,589.81,34.5,3,,
73,FAU,Design,2020,Ampla Concorrência (AC),,78,46,60,642.22,28.5,17,,
73,FAU,Design,2020,Ampla Concorrência (AC),,60,67.5,60,647.22,31.5,16,,
73,FAU,Design,2020,Ampla Concorrência (AC),,63,63,61.67,648.89,36,15,,
73,FAU,Design,2020,Ampla Concorrência (AC),,73,51,64.17,654.26,26.5,13,,
73,FAU,Design,2020,Ampla Concorrência (AC),,60,70,60,655.56,38,12,,
73,FAU,Design,2020,Ampla Concorrência (AC),,62,66.5,61.67,656.85,33.5,11,,
73,FAU,Design,2020,Ampla Concorrência (AC),,65,59.67,71.67,678.52,30.67,6,,
73,FAU,Design,2020,Ampla Concorrência (AC),,64,76,56.67,679.26,41,5,,
73,FAU,Design,2020,Ampla Concorrência (AC),,62,75.5,60.83,684.07,43.5,4,,
73,FAU,Design,2020,Ampla Concorrência (AC),,72,72.5,70,741.67,35,2,,
73,FAU,Design,2020,Ampla Concorrência (AC),,78,63,75.83,751.67,44.5,1,,
74,FCF,Farmácia Bioquímica,2020,"Pretos, Pardos e Indígenas (PPI)",,56,48.5,37.5,494.0740741,36.5,6,,
74,FCF,Farmácia Bioquímica,2019,Escola Pública (EP),,47,61,36.67,499.6407407,33,24,,
74,FCF,Farmácia Bioquímica,2020,"Pretos, Pardos e Indígenas (PPI)",,53,58,35.83,509.062963,36.5,5,,
74,FCF,Farmácia Bioquímica,2019,Escola Pública (EP),,51,58,45,532.2222222,34.5,15,,
74,FCF,Farmácia Bioquímica,2020,"Pretos, Pardos e Indígenas (PPI)",,58,49.5,55,563.1481481,26,2,,
74,FCF,Farmácia Bioquímica,2020,Escola Pública (EP),,65,53.5,54.17,599.6407407,36,8,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,63,55.5,55,601.6666667,29.5,80,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,58,60.5,55.83,602.5814815,27,77,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,60,54.5,60,603.8888889,28,75,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,59,65,52.5,610.1851852,36.5,65,,
74,FCF,Farmácia Bioquímica,2020,Escola Pública (EP),,60,65.5,53.33,618.3222222,41,4,,
74,FCF,Farmácia Bioquímica,2019,Ampla Concorrência (AC),,52,68,60,619.2592593,33,45,,
74,FCF,Farmácia Bioquímica,2020,Escola Pública (EP),,59,69,54.17,629.0851852,41,3,,
74,FCF,Farmácia Bioquímica,2018,Ampla Concorrência (AC),,59,74.88,50,634.7851852,38,80,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,65,51,70,644.0740741,21.5,31,,
74,FCF,Farmácia Bioquímica,2019,Ampla Concorrência (AC),,63,69,55.83,649.4333333,38,26,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,65,64,60,654.0740741,35,25,,
74,FCF,Farmácia Bioquímica,2018,Ampla Concorrência (AC),,55,69.25,66.67,656.7703704,33,34,,
74,FCF,Farmácia Bioquímica,2019,Ampla Concorrência (AC),,70,53,68,662.5925926,25,17,,
74,FCF,Farmácia Bioquímica,2020,Ampla Concorrência (AC),,66,67,64.17,681.6777778,40,13,,
74,FCF,Farmácia Bioquímica,2019,Ampla Concorrência (AC),,79,77.5,65.83,770.3592593,40,4,,
77,FD,Direito,2020,Ampla Concorrência (AC),,74,66,46.67,649.6407407,37.5,223,,
77,FD,Direito Matutino,2020,"Pretos, Pardos e Indígenas (PPI)",,48,58.5,35,489.44,35,20,,
77,FD,Direito Matutino,2020,"Pretos, Pardos e Indígenas (PPI)",,49,61.5,61.5,497.59,35,18,,
77,FD,Direito Matutino,2020,"Pretos, Pardos e Indígenas (PPI)",,54,56,35,503.33,31.5,14,,
77,FD,Direito Matutino,2020,"Pretos, Pardos e Indígenas (PPI)",,55,64.5,33.33,529.81,34.5,8,,
77,FD,Direito Matutino,2020,"Pretos, Pardos e Indígenas (PPI)",,58,61.5,43.33,564.26,38.5,4,,
77,FD,Direito Matutino,2020,"Pretos, Pardos e Indígenas (PPI)",,61,68.5,68.5,570.93,41.5,3,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,58,57.67,51.67,579.26,34.67,40,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,63,60,44.17,580.56,41,39,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,51,66,55.83,595,33,31,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,56,78,40.83,603.52,48.5,26,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,58,73.5,49.17,623.7,44.5,366,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,68,67,55,658.52,36.5,182,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,68,68.5,55,663,39.5,158,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,62,72,58.33,664.07,38,155,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,72,68.5,50.83,664.44,38,153,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,64,71,58.33,668.15,42,142,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,67,78,48.33,669.26,43,138,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,74,64.5,54.17,669.63,44.5,137,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,66,83.5,44.17,670,46.5,135,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,73,67.5,67.5,675.93,36.5,119,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,65,72.5,58.33,676.85,38.5,110,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,66,75,55,677,42,111,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,63,79.5,54.17,678.89,41,106,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,67,71,58.33,679.26,38.5,105,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,67,75.5,55,683.15,43,95,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,76,64,56.67,683.7,35,94,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,71,67.5,59.17,685.19,43.5,91,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,64,74.5,60,685.37,46.5,90,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,64,70,65,687.04,44.5,86,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,61,81,57.5,687.59,46,83,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,69,75.5,54.17,687.78,41.5,82,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,61,82.83,55.83,688.15,43.33,81,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,68,78.5,52.5,688.52,43,79,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,70,75,54.17,689.81,45,76,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,76,65.5,57.5,691.48,33,71,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,72,70.5,57.5,693.33,38,1,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,78,60,62.5,697.22,36.5,59,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,77,67,56.67,697.41,38,58,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,74,67.5,60,699.07,40,57,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,72,74.5,55.83,701.11,41,55,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,68,70.5,65.83,706.3,37.5,47,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,74,73,56.67,706.3,41.5,48,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,68,70.5,65.83,706.3,37.5,49,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,71,77.5,55.83,707.41,45,44,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,70,67,67.5,707.59,36.5,43,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,78,67.5,58.33,708.33,34.5,39,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,70,80,55.83,712.04,48,34,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,63,79.5,65.83,717.78,46.5,31,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,81,68.5,57.5,720,35,29,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,76,74.5,58.33,724.26,40,26,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,67,70.5,73.33,727.59,38,23,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,74,81.5,55.83,731.85,43,20,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,72,68.5,76.67,750.56,39.5,12,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,79,70.5,68.33,755.37,38.5,11,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,73,82.5,63.33,756.48,46.5,8,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,78,79.5,64.17,767.78,50,5,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,83,77,61.67,769.63,43,4,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,74,75.5,74.17,772.96,44,3,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,67,64,43.33,605.93,37,23,,
77,FD,Direito Matutino,2020,Escola Pública (EP),,72,62.5,41.67,613.89,33,20,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,70,77.5,51.67,689.81,50,75,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,64,82,55,693.7,43.5,68,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,74,71,55,694.07,43.5,64,,
77,FD,Direito Matutino,2020,Ampla Concorrência (AC),,80,68.5,58.33,719.07,35,30,,
78,FD,Direito Noturno,2020,"Pretos, Pardos e Indígenas (PPI)",,54,53,32.5,485,33,23,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,53,65.5,28.33,509.07,45,6,,
78,FD,Direito Noturno,2020,"Pretos, Pardos e Indígenas (PPI)",,51,67,34.17,526.11,38.5,10,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,54,63,45.5,551.67,38,67,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,56,63.5,45,569.07,34.5,50,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,62,67.5,39.17,585.19,38.5,36,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,70,57.5,43.33,595.37,31.5,29,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,66,66,48,610,35,20,,
78,FD,Direito Noturno,2020,Escola Pública (EP),,55,67,57.5,618.7,28,16,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,61,72,52.5,640.93,43,264,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,70,67,47.5,640.93,33,266,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,58,78,50,641.48,43,268,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,71,64,50,642.96,36.5,256,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,61,56,69.17,643.15,27,254,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,61,74.5,50.83,643.7,40,250,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,69,69,48.33,646.67,38,236,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,66,85,44.17,648.33,46.5,223,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,72,73,41.67,648.89,38,220,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,58,70.5,60,649.81,40,215,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,61,79,48.33,650.37,43,214,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,70,68.5,49.17,651.48,38.5,212,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,59,79.5,50.83,652.96,47,204,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,75,56,56.67,653.33,30,201,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,71,68,49.1,653.52,34.5,200,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,66,73,50,654.44,41,197,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,75,60,53.33,655.56,35,194,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,63,72,55,656.67,41.5,189,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,65,72,53.33,658.52,36.5,181,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,68,67,55,658.52,36.5,182,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,60,78,53.33,660,45,177,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,69,68.17,53.33,660.56,36.67,176,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,63,78.5,50,661.67,43,171,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,65,70.5,55.83,661.85,39.5,168,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,74,60.5,55.83,661.85,31,170,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,66,78,47.5,662.78,43,163,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,63,73,73,662.78,35,164,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,71,67.5,52.5,662.96,41.5,161,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,67,73.5,51.67,665.37,44.5,151,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,67,72.5,53.33,667.59,38,146,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,74,64,55,670.74,34.5,134,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,62,72.5,60,671.3,39,129,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,66,75,53.33,672.22,44.5,126,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,66,73.5,58.33,683.89,39.5,94,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,70,68.5,61.67,693.15,36,69,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,69,72.83,59.17,695.56,39.33,63,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,75,77.5,50.83,705.56,40,50,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,76,70.5,62.5,724.81,39.5,25,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,66,89.67,58.33,737.78,44.67,17,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,76,75,64.17,745.37,44.5,14,,
78,FD,Direito Noturno,2020,Ampla Concorrência (AC),,77,71.5,66.67,745.74,39.5,13,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,65,72.5,40,616,39.5,135,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,76,69,44043,617,36,150,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,59,71.5,55,641,50,186,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,58,69.8,60,646,42,176,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,70,56.5,69.17,678.15,25,143,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,64,70.5,70.83,708.15,7,139,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,69,77.5,63.33,725,42,113,,
80,FEA,Administração Diurno,2020,"Pretos, Pardos e Indígenas (PPI)",,41,53,44.17,475.74,28,15,,
80,FEA,Administração Diurno,2020,Escola Pública (EP),,49,60.5,34.17,497.04,32,77,,
80,FEA,Administração Diurno,2020,Escola Pública (EP),,57,56.5,49.17,563.33,29.5,21,,
80,FEA,Administração Diurno,2020,Escola Pública (EP),,64,61,38.33,568.15,33.5,16,,
80,FEA,Administração Diurno,2020,Escola Pública (EP),,50,68.5,48.33,574.63,34,13,,
80,FEA,Administração Diurno,2020,Escola Pública (EP),,57,67,44.17,581.67,43,12,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,60,65,50,605.56,48,197,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,69,55.5,52.5,615.56,26.5,153,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,55,73,51.67,619.26,38,112,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,66,65.5,47.5,621.11,40,138,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,50,75,55.83,621.3,37,110,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,68,65.5,45.83,622.96,37.5,178,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,61,72.17,47.5,624.81,39.67,129,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,68,68,45,628.52,39.5,120,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,53,70,60,629.63,35,57,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,68,62,51.67,630.74,32,114,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,70,58.5,53.33,632.04,28,111,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,71,68.5,42.5,632.96,38,108,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,66,62.5,54.17,633.33,35,103,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,68,72,43.33,636.3,43,97,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,58,74.5,55,646.48,41.5,51,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,66,67.5,53.33,647.22,31.5,36,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,71,68,50.83,652.41,35,65,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,69,66,54.17,656.11,36.5,57,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,58,77,55.83,657.59,40,31,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,65,75.5,50,659.07,43,50,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,74,66,51.67,666.3,33,41,,
80,FEA,Administração Diurno,2019,Ampla Concorrência (AC),,59,81.5,58.33,684.63,44.5,15,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,74,67,56.67,686.3,35,25,,
80,FEA,Administração Diurno,2020,Ampla Concorrência (AC),,71,79,59.17,723.52,46.5,9,,
81,FEA,Administração Noturno,2020,Escola Pública (EP),,68,52,45,575,27,12,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,66,67,43.4,612,89,153,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,63,66,50,616,39,6,,
81,FEA,Administração Noturno,2020,"Pretos, Pardos e Indígenas (PPI)",,41,59,28.33,442.96,33,2,,
81,FEA,Administração Noturno,2020,"Pretos, Pardos e Indígenas (PPI)",,50,51.5,32.5,465.19,33,21,,
81,FEA,Administração Noturno,2020,Escola Pública (EP),,51,54.5,37.5,495.56,26.5,55,,
81,FEA,Administração Noturno,2020,Escola Pública (EP),,50,63,37.5,520.19,41,44,,
81,FEA,Administração Noturno,2020,Escola Pública (EP),,55,66.5,33.3,536.48,40,34,,
81,FEA,Administração Noturno,2020,Escola Pública (EP),,59,92,42.5,551.85,34.5,26,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,70,59,40.83,592.04,36,227,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,61,59.6,59.6,593.7,33,217,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,60,60,51.97,594.44,28.5,215,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,62,65.5,45.83,600.74,33,192,,
81,FEA,Administração Noturno,2020,Escola Pública (EP),,55,72.5,47.5,603.7,45,3,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,59,60,55.83,604.63,28.5,219,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,59,72.67,43.33,605.19,39.67,215,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,56,76.5,43.33,606.85,41,172,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,57,68,50.83,607.22,32,171,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,62,62.5,50.83,607.41,34,170,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,58,66.5,51.67,608.7,33,207,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,71,60,44.17,610.19,38.5,163,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,67,55.5,53.33,610.93,36.5,,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,56,78,43.33,611.85,41.5,195,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,65,61,50.83,613.52,43979,147,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,69,56,51.67,614.44,32,,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,65,59.5,53.33,616.85,33,179,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,65,63,50,617.41,33,178,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,64,76,38,618.5,41.5,127,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,67,66.5,45,619.81,33.5,,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,57,66.5,56.57,621.67,34.5,161,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,60,69,50.83,621.67,41.5,119,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,70,65,44.17,623.15,34.5,114,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,59,64.5,57.5,625.19,33,,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,64,65,52.5,628.7,36,146,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,68,64.5,50,633.52,34.5,94,,
81,FEA,Administração Noturno,2020,Ampla Concorrência (AC),,69,70.5,58.33,685.5,38,21,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,70,72,60,699.26,35,29,,
81,FEA,Administração Noturno,2019,Ampla Concorrência (AC),,72,79.5,56.67,720.56,41,16,,
82,FEA,Ciências Atuariais,2020,"Pretos, Pardos e Indígenas (PPI)",,59,36.5,29.17,437.41,,16,,
82,FEA,Ciências Atuariais,2020,"Pretos, Pardos e Indígenas (PPI)",,46,48.5,31.67,437.59,28,15,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,55,61,37.5,532.04,35,142,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,58,49,46.67,533.7,30,137,,
82,FEA,Ciências Atuariais,2020,Escola Pública (EP),,65,50,44.17,554.63,33,10,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,55,64.5,40.83,554.81,36,109,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,59,61.5,42.5,565.19,34.5,93,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,61,62,40.83,568.7,33,89,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,54,71.5,44.17,585.86,41,70,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,54,68.5,49.17,592.22,,62,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,66,58.5,45.83,592.22,31.5,63,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,60,68.5,43.33,595,35,57,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,66,57.5,49.17,600,26.5,54,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,62,59,53.33,604.07,36.5,50,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,67,64,52.5,636.48,38,25,,
82,FEA,Ciências Atuariais,2020,Ampla Concorrência (AC),,69,58,57.5,640.56,33,23,,
82,FEA,Ciências Atuariais,2020,Escola Pública (EP),,66,74,63.33,702.22,36.5,1,,
83,FEA,Ciências Contábeis,2020,Escola Pública (EP),,49,36.5,33.33,414.26,26,90,,
83,FEA,Ciências Contábeis,2020,"Pretos, Pardos e Indígenas (PPI)",,61,48,28.33,480.37,30,13,,
83,FEA,Ciências Contábeis,2020,"Pretos, Pardos e Indígenas (PPI)",,48,65.5,27.5,484.07,40,12,,
83,FEA,Ciências Contábeis,2019,"Pretos, Pardos e Indígenas (PPI)",,51,55,39.17,502.78,26.5,4,,
83,FEA,Ciências Contábeis,2020,Escola Pública (EP),,48,68,34.17,518.33,38,30,,
83,FEA,Ciências Contábeis,2020,Ampla Concorrência (AC),,54,53.5,53.5,550.56,32,185,,
83,FEA,Ciências Contábeis,2020,Ampla Concorrência (AC),,57,65,39.17,558.33,39.5,173,,
